YR,DOY,HR,Date,AT-1m,P (cm)
2009,341,2400,12/7/09,-35.13,0.254
2009,342,100,12/8/09,-34.84,0
2009,342,200,12/8/09,-34.81,0
2009,342,300,12/8/09,-34.93,0
2009,342,400,12/8/09,-34.96,0
2009,342,500,12/8/09,-34.91,0
2009,342,600,12/8/09,-34.94,0
2009,342,700,12/8/09,-35.01,0
2009,342,800,12/8/09,-34.92,0
2009,342,900,12/8/09,-34.94,0
2009,342,1000,12/8/09,-35.01,0
2009,342,1100,12/8/09,-35.18,0
2009,342,1200,12/8/09,-34.92,0
2009,342,1300,12/8/09,-34.77,0
2009,342,1400,12/8/09,-34.76,0
2009,342,1500,12/8/09,-34.86,0
2009,342,1600,12/8/09,-34.94,0
2009,342,1700,12/8/09,-35.01,0
2009,342,1800,12/8/09,-35.08,0
2009,342,1900,12/8/09,-35.15,0
2009,342,2000,12/8/09,-35.32,0
2009,342,2100,12/8/09,-35.32,0
2009,342,2200,12/8/09,-35.4,0
2009,342,2300,12/8/09,-35.69,0
2009,342,2400,12/8/09,-35.98,0
2009,343,100,12/9/09,-36,0
2009,343,200,12/9/09,-36.03,0
2009,343,300,12/9/09,-36.1,0
2009,343,400,12/9/09,-36.12,0
2009,343,500,12/9/09,-36.27,0
2009,343,600,12/9/09,-36.52,0
2009,343,700,12/9/09,-36.64,0
2009,343,800,12/9/09,-36.81,0
2009,343,900,12/9/09,-36.81,0
2009,343,1000,12/9/09,-36.8,0
2009,343,1100,12/9/09,-36.8,0
2009,343,1200,12/9/09,-36.74,0
2009,343,1300,12/9/09,-36.88,0
2009,343,1400,12/9/09,-36.98,0
2009,343,1500,12/9/09,-36.9,0
2009,343,1600,12/9/09,-36.61,0
2009,343,1700,12/9/09,-36.22,0
2009,343,1800,12/9/09,-36.12,0
2009,343,1900,12/9/09,-36.01,0
2009,343,2000,12/9/09,-35.83,0
2009,343,2100,12/9/09,-35.98,0
2009,343,2200,12/9/09,-35.69,0
2009,343,2300,12/9/09,-35.42,0
2009,343,2400,12/9/09,-35.26,0
2009,344,100,12/10/09,-35.28,0
2009,344,200,12/10/09,-35.35,0
2009,344,300,12/10/09,-35.42,0
2009,344,400,12/10/09,-35.59,0
2009,344,500,12/10/09,-35.89,0
2009,344,600,12/10/09,-36.03,0
2009,344,700,12/10/09,-36.15,0
2009,344,800,12/10/09,-36.13,0
2009,344,900,12/10/09,-36.22,0
2009,344,1000,12/10/09,-36.3,0
2009,344,1100,12/10/09,-36.42,0
2009,344,1200,12/10/09,-36.51,0
2009,344,1300,12/10/09,-36.57,0
2009,344,1400,12/10/09,-36.64,0
2009,344,1500,12/10/09,-36.76,0
2009,344,1600,12/10/09,-36.85,0
2009,344,1700,12/10/09,-36.86,0
2009,344,1800,12/10/09,-36.86,0
2009,344,1900,12/10/09,-36.91,0
2009,344,2000,12/10/09,-36.93,0
2009,344,2100,12/10/09,-37.08,0
2009,344,2200,12/10/09,-37.08,0
2009,344,2300,12/10/09,-37.02,0
2009,344,2400,12/10/09,-37.05,0
2009,345,100,12/11/09,-37.02,0
2009,345,200,12/11/09,-37,0
2009,345,300,12/11/09,-37.05,0
2009,345,400,12/11/09,-37.07,0
2009,345,500,12/11/09,-37.17,0
2009,345,600,12/11/09,-37.2,0
2009,345,700,12/11/09,-37.2,0
2009,345,800,12/11/09,-37.2,0
2009,345,900,12/11/09,-37.25,0
2009,345,1000,12/11/09,-37.27,0
2009,345,1100,12/11/09,-37.27,0
2009,345,1200,12/11/09,-37.27,0
2009,345,1300,12/11/09,-37.22,0
2009,345,1400,12/11/09,-37.2,0
2009,345,1500,12/11/09,-37.25,0
2009,345,1600,12/11/09,-37.42,0
2009,345,1700,12/11/09,-37.53,0
2009,345,1800,12/11/09,-37.65,0
2009,345,1900,12/11/09,-37.73,0
2009,345,2000,12/11/09,-37.7,0
2009,345,2100,12/11/09,-37.73,0
2009,345,2200,12/11/09,-37.8,0
2009,345,2300,12/11/09,-38.02,0
2009,345,2400,12/11/09,-38.24,0
2009,346,100,12/12/09,-38.29,0
2009,346,200,12/12/09,-38.34,0
2009,346,300,12/12/09,-38.36,0
2009,346,400,12/12/09,-38.46,0
2009,346,500,12/12/09,-38.55,0
2009,346,600,12/12/09,-38.62,0
2009,346,700,12/12/09,-38.63,0
2009,346,800,12/12/09,-38.58,0
2009,346,900,12/12/09,-38.57,0
2009,346,1000,12/12/09,-38.57,0
2009,346,1100,12/12/09,-38.62,0
2009,346,1200,12/12/09,-38.63,0
2009,346,1300,12/12/09,-38.69,0
2009,346,1400,12/12/09,-38.96,0
2009,346,1500,12/12/09,-39.04,0
2009,346,1600,12/12/09,-38.84,0
2009,346,1700,12/12/09,-38.67,0
2009,346,1800,12/12/09,-38.84,0
2009,346,1900,12/12/09,-38.96,0
2009,346,2000,12/12/09,-39.18,0
2009,346,2100,12/12/09,-39.45,0
2009,346,2200,12/12/09,-39.68,0
2009,346,2300,12/12/09,-39.93,0
2009,346,2400,12/12/09,-40.05,0
2009,347,100,12/13/09,-40.12,0
2009,347,200,12/13/09,-40.24,0
2009,347,300,12/13/09,-40.27,0
2009,347,400,12/13/09,-40.27,0
2009,347,500,12/13/09,-40.32,0
2009,347,600,12/13/09,-40.65,0
2009,347,700,12/13/09,-40.85,0
2009,347,800,12/13/09,-40.94,0
2009,347,900,12/13/09,-41.06,0
2009,347,1000,12/13/09,-41.2,0
2009,347,1100,12/13/09,-41.18,0
2009,347,1200,12/13/09,-41.32,0
2009,347,1300,12/13/09,-41.42,0
2009,347,1400,12/13/09,-41.59,0
2009,347,1500,12/13/09,-41.74,0
2009,347,1600,12/13/09,-41.98,0
2009,347,1700,12/13/09,-42.05,0
2009,347,1800,12/13/09,-42.05,0
2009,347,1900,12/13/09,-42.05,0
2009,347,2000,12/13/09,-42.05,0
2009,347,2100,12/13/09,-42,0
2009,347,2200,12/13/09,-41.93,0
2009,347,2300,12/13/09,-41.97,0
2009,347,2400,12/13/09,-42.14,0
2009,348,100,12/14/09,-42.34,0
2009,348,200,12/14/09,-42.55,0
2009,348,300,12/14/09,-42.65,0
2009,348,400,12/14/09,-42.62,0
2009,348,500,12/14/09,-42.65,0
2009,348,600,12/14/09,-42.77,0
2009,348,700,12/14/09,-42.81,0
2009,348,800,12/14/09,-42.96,0
2009,348,900,12/14/09,-43.06,0
2009,348,1000,12/14/09,-43.18,0
2009,348,1100,12/14/09,-43.17,0
2009,348,1200,12/14/09,-43.15,0
2009,348,1300,12/14/09,-42.89,0
2009,348,1400,12/14/09,-42.81,0
2009,348,1500,12/14/09,-42.81,0
2009,348,1600,12/14/09,-42.76,0
2009,348,1700,12/14/09,-42.74,0
2009,348,1800,12/14/09,-42.69,0
2009,348,1900,12/14/09,-42.62,0
2009,348,2000,12/14/09,-42.5,0
2009,348,2100,12/14/09,-42.46,0
2009,348,2200,12/14/09,-42.41,0
2009,348,2300,12/14/09,-42.29,0
2009,348,2400,12/14/09,-42.16,0
2009,349,100,12/15/09,-42.12,0
2009,349,200,12/15/09,-42.12,0
2009,349,300,12/15/09,-42.07,0
2009,349,400,12/15/09,-42.05,0
2009,349,500,12/15/09,-42.05,0
2009,349,600,12/15/09,-41.95,0
2009,349,700,12/15/09,-41.86,0
2009,349,800,12/15/09,-41.8,0
2009,349,900,12/15/09,-41.68,0
2009,349,1000,12/15/09,-41.64,0
2009,349,1100,12/15/09,-41.59,0
2009,349,1200,12/15/09,-41.63,0
2009,349,1300,12/15/09,-41.64,0
2009,349,1400,12/15/09,-41.64,0
2009,349,1500,12/15/09,-41.64,0
2009,349,1600,12/15/09,-41.64,0
2009,349,1700,12/15/09,-41.8,0
2009,349,1800,12/15/09,-41.95,0
2009,349,1900,12/15/09,-42.09,0
2009,349,2000,12/15/09,-41.86,0
2009,349,2100,12/15/09,-41.63,0
2009,349,2200,12/15/09,-41.32,0
2009,349,2300,12/15/09,-41.13,0
2009,349,2400,12/15/09,-40.99,0
2009,350,100,12/16/09,-42.81,0
2009,350,200,12/16/09,-40.8,0
2009,350,300,12/16/09,-39.42,0
2009,350,400,12/16/09,-37.66,0
2009,350,500,12/16/09,-40.42,0
2009,350,600,12/16/09,-43.92,0
2009,350,700,12/16/09,-41.74,0
2009,350,800,12/16/09,-39.37,0
2009,350,900,12/16/09,-39.52,0
2009,350,1000,12/16/09,-37.88,0
2009,350,1100,12/16/09,-38.5,0
2009,350,1200,12/16/09,-39.57,0
2009,350,1300,12/16/09,-38.15,0
2009,350,1400,12/16/09,-35.2,0
2009,350,1500,12/16/09,-39.07,0
2009,350,1600,12/16/09,-36.97,0
2009,350,1700,12/16/09,-36.13,0
2009,350,1800,12/16/09,-36.76,0
2009,350,1900,12/16/09,-37.03,0
2009,350,2000,12/16/09,-36.96,0
2009,350,2100,12/16/09,-36.62,0
2009,350,2200,12/16/09,-36.83,0
2009,350,2300,12/16/09,-36.57,0
2009,350,2400,12/16/09,-36.71,0
2009,351,100,12/17/09,-36.74,0
2009,351,200,12/17/09,-36.67,0
2009,351,300,12/17/09,-36.66,0
2009,351,400,12/17/09,-36.4,0
2009,351,500,12/17/09,-36.32,0
2009,351,600,12/17/09,-36.37,0
2009,351,700,12/17/09,-36.44,0
2009,351,800,12/17/09,-36.3,0
2009,351,900,12/17/09,-36.15,0
2009,351,1000,12/17/09,-36.01,0
2009,351,1100,12/17/09,-35.93,0
2009,351,1200,12/17/09,-35.91,0
2009,351,1300,12/17/09,-35.96,0
2009,351,1400,12/17/09,-35.98,0
2009,351,1500,12/17/09,-36.13,0
2009,351,1600,12/17/09,-36.49,0
2009,351,1700,12/17/09,-36.64,0
2009,351,1800,12/17/09,-36.71,0
2009,351,1900,12/17/09,-36.62,0
2009,351,2000,12/17/09,-36.54,0
2009,351,2100,12/17/09,-36.57,0
2009,351,2200,12/17/09,-36.59,0
2009,351,2300,12/17/09,-36.49,0
2009,351,2400,12/17/09,-36.4,0
2009,352,100,12/18/09,-36.38,0
2009,352,200,12/18/09,-36.49,0
2009,352,300,12/18/09,-36.37,0
2009,352,400,12/18/09,-36.32,0
2009,352,500,12/18/09,-36.16,0
2009,352,600,12/18/09,-35.91,0
2009,352,700,12/18/09,-35.94,0
2009,352,800,12/18/09,-32.49,0
2009,352,900,12/18/09,-35.69,0
2009,352,1000,12/18/09,-36.57,0
2009,352,1100,12/18/09,-36.38,0
2009,352,1200,12/18/09,-36.18,0
2009,352,1300,12/18/09,-35.19,0
2009,352,1400,12/18/09,-33.91,0
2009,352,1500,12/18/09,-34.97,0
2009,352,1600,12/18/09,-35.33,0
2009,352,1700,12/18/09,-35.6,0
2009,352,1800,12/18/09,-35.35,0
2009,352,1900,12/18/09,-35.38,0
2009,352,2000,12/18/09,-35.43,0
2009,352,2100,12/18/09,-35.48,0
2009,352,2200,12/18/09,-35.55,0
2009,352,2300,12/18/09,-35.72,0
2009,352,2400,12/18/09,-35.82,0
2009,353,100,12/19/09,-35.84,0
2009,353,200,12/19/09,-35.84,0
2009,353,300,12/19/09,-35.79,0
2009,353,400,12/19/09,-35.98,0
2009,353,500,12/19/09,-35.89,0
2009,353,600,12/19/09,-35.99,0
2009,353,700,12/19/09,-36.1,0
2009,353,800,12/19/09,-36.16,0
2009,353,900,12/19/09,-36.18,0
2009,353,1000,12/19/09,-36.28,0
2009,353,1100,12/19/09,-36.32,0
2009,353,1200,12/19/09,-36.32,0
2009,353,1300,12/19/09,-36.42,0
2009,353,1400,12/19/09,-36.4,0
2009,353,1500,12/19/09,-36.44,0
2009,353,1600,12/19/09,-36.55,0
2009,353,1700,12/19/09,-36.79,0
2009,353,1800,12/19/09,-36.96,0
2009,353,1900,12/19/09,-37.25,0
2009,353,2000,12/19/09,-37.65,0
2009,353,2100,12/19/09,-38,0
2009,353,2200,12/19/09,-38.5,0
2009,353,2300,12/19/09,-38.63,0
2009,353,2400,12/19/09,-38.58,0
2009,354,100,12/20/09,-38.51,0
2009,354,200,12/20/09,-38.6,0
2009,354,300,12/20/09,-37.2,0
2009,354,400,12/20/09,-35.9,0
2009,354,500,12/20/09,-36.76,0
2009,354,600,12/20/09,-37.29,0
2009,354,700,12/20/09,-37.49,0
2009,354,800,12/20/09,-37.44,0
2009,354,900,12/20/09,-37.51,0
2009,354,1000,12/20/09,-37.39,0
2009,354,1100,12/20/09,-37.44,0
2009,354,1200,12/20/09,-37.63,0
2009,354,1300,12/20/09,-37.58,0
2009,354,1400,12/20/09,-37.49,0
2009,354,1500,12/20/09,-37.37,0
2009,354,1600,12/20/09,-37.39,0
2009,354,1700,12/20/09,-37.51,0
2009,354,1800,12/20/09,-37.03,0
2009,354,1900,12/20/09,-36.96,0
2009,354,2000,12/20/09,-36.79,0
2009,354,2100,12/20/09,-36.78,0
2009,354,2200,12/20/09,-36.69,0
2009,354,2300,12/20/09,-37.12,0
2009,354,2400,12/20/09,-36.91,0
2009,355,100,12/21/09,-36.64,0
2009,355,200,12/21/09,-36.69,0
2009,355,300,12/21/09,-36.62,0
2009,355,400,12/21/09,-36.54,0
2009,355,500,12/21/09,-36.32,0
2009,355,600,12/21/09,-36.35,0
2009,355,700,12/21/09,-36.23,0
2009,355,800,12/21/09,-36.03,0
2009,355,900,12/21/09,-35.87,0
2009,355,1000,12/21/09,-35.94,0
2009,355,1100,12/21/09,-35.98,0
2009,355,1200,12/21/09,-36.08,0
2009,355,1300,12/21/09,-35.96,0
2009,355,1400,12/21/09,-35.81,0
2009,355,1500,12/21/09,-35.67,0
2009,355,1600,12/21/09,-35.48,0
2009,355,1700,12/21/09,-35.43,0
2009,355,1800,12/21/09,-35.28,0
2009,355,1900,12/21/09,-35.07,0
2009,355,2000,12/21/09,-34.92,0
2009,355,2100,12/21/09,-34.94,0
2009,355,2200,12/21/09,-34.9,0
2009,355,2300,12/21/09,-34.78,0
2009,355,2400,12/21/09,-34.65,0
2009,356,100,12/22/09,-34.41,0
2009,356,200,12/22/09,-34.24,0
2009,356,300,12/22/09,-34.05,0
2009,356,400,12/22/09,-33.65,0
2009,356,500,12/22/09,-33.37,0
2009,356,600,12/22/09,-33.12,0
2009,356,700,12/22/09,-32.9,0
2009,356,800,12/22/09,-32.59,0
2009,356,900,12/22/09,-32.4,0
2009,356,1000,12/22/09,-32.32,0
2009,356,1100,12/22/09,-32.51,0
2009,356,1200,12/22/09,-32.32,0
2009,356,1300,12/22/09,-32.18,0
2009,356,1400,12/22/09,-32.27,0
2009,356,1500,12/22/09,-32.2,0
2009,356,1600,12/22/09,-32.16,0
2009,356,1700,12/22/09,-31.91,0
2009,356,1800,12/22/09,-31.72,0
2009,356,1900,12/22/09,-31.79,0
2009,356,2000,12/22/09,-31.82,0
2009,356,2100,12/22/09,-31.77,0
2009,356,2200,12/22/09,-31.76,0
2009,356,2300,12/22/09,-31.7,0
2009,356,2400,12/22/09,-31.89,0
2009,357,100,12/23/09,-31.8,0
2009,357,200,12/23/09,-31.75,0
2009,357,300,12/23/09,-31.75,0
2009,357,400,12/23/09,-31.8,0
2009,357,500,12/23/09,-31.77,0
2009,357,600,12/23/09,-31.75,0
2009,357,700,12/23/09,-31.7,0
2009,357,800,12/23/09,-31.94,0
2009,357,900,12/23/09,-32.18,0
2009,357,1000,12/23/09,-31.77,0
2009,357,1100,12/23/09,-31.72,0
2009,357,1200,12/23/09,-31.86,0
2009,357,1300,12/23/09,-31.69,0
2009,357,1400,12/23/09,-31.57,0
2009,357,1500,12/23/09,-31.86,0
2009,357,1600,12/23/09,-31.86,0
2009,357,1700,12/23/09,-31.98,0
2009,357,1800,12/23/09,-32.33,0
2009,357,1900,12/23/09,-32.23,0
2009,357,2000,12/23/09,-32.11,0
2009,357,2100,12/23/09,-31.94,0
2009,357,2200,12/23/09,-31.94,0
2009,357,2300,12/23/09,-32.01,0
2009,357,2400,12/23/09,-32.13,0
2009,358,100,12/24/09,-32.42,0
2009,358,200,12/24/09,-32.65,0
2009,358,300,12/24/09,-32.5,0
2009,358,400,12/24/09,-32.69,0
2009,358,500,12/24/09,-32.72,0
2009,358,600,12/24/09,-32.86,0
2009,358,700,12/24/09,-33.27,0
2009,358,800,12/24/09,-33.69,0
2009,358,900,12/24/09,-34,0
2009,358,1000,12/24/09,-33.91,0
2009,358,1100,12/24/09,-34.27,0
2009,358,1200,12/24/09,-34.56,0
2009,358,1300,12/24/09,-34.2,0
2009,358,1400,12/24/09,-34.68,0
2009,358,1500,12/24/09,-34.83,0
2009,358,1600,12/24/09,-34.91,0
2009,358,1700,12/24/09,-35.2,0
2009,358,1800,12/24/09,-34.88,0
2009,358,1900,12/24/09,-35.05,0
2009,358,2000,12/24/09,-35.61,0
2009,358,2100,12/24/09,-35.41,0
2009,358,2200,12/24/09,-35.6,0
2009,358,2300,12/24/09,-36.21,0
2009,358,2400,12/24/09,-36.58,0
2009,359,100,12/25/09,-36.4,0
2009,359,200,12/25/09,-36.98,0
2009,359,300,12/25/09,-36.84,0
2009,359,400,12/25/09,-36.57,0
2009,359,500,12/25/09,-36.57,0
2009,359,600,12/25/09,-36.33,0
2009,359,700,12/25/09,-36.19,0
2009,359,800,12/25/09,-35.87,0
2009,359,900,12/25/09,-35.3,0
2009,359,1000,12/25/09,-35.36,0
2009,359,1100,12/25/09,-36.45,0
2009,359,1200,12/25/09,-36.74,0
2009,359,1300,12/25/09,-35.44,0
2009,359,1400,12/25/09,-37.48,0
2009,359,1500,12/25/09,-36.7,0
2009,359,1600,12/25/09,-39.41,0
2009,359,1700,12/25/09,-38.63,0
2009,359,1800,12/25/09,-38.53,0
2009,359,1900,12/25/09,-40.19,0
2009,359,2000,12/25/09,-39.4,0
2009,359,2100,12/25/09,-36.46,0
2009,359,2200,12/25/09,-37.01,0
2009,359,2300,12/25/09,-38.75,0
2009,359,2400,12/25/09,-35.74,0
2009,360,100,12/26/09,-23.5,0
2009,360,200,12/26/09,-26.66,0
2009,360,300,12/26/09,-29.39,0
2009,360,400,12/26/09,-33.19,0
2009,360,500,12/26/09,-36.19,0
2009,360,600,12/26/09,-28.88,0
2009,360,700,12/26/09,-43.11,0
2009,360,800,12/26/09,-44.73,0
2009,360,900,12/26/09,-40.13,0
2009,360,1000,12/26/09,-39.97,0
2009,360,1100,12/26/09,-37.96,0
2009,360,1200,12/26/09,-37.66,0
2009,360,1300,12/26/09,-39.51,0
2009,360,1400,12/26/09,-41.45,0
2009,360,1500,12/26/09,-49.87,0
2009,360,1600,12/26/09,-34.07,0
2009,360,1700,12/26/09,-38.76,0
2009,360,1800,12/26/09,-23.07,0
2009,360,1900,12/26/09,-29.07,0
2009,360,2000,12/26/09,-35.99,0
2009,360,2100,12/26/09,-39.8,0
2009,360,2200,12/26/09,-39.83,0
2009,360,2300,12/26/09,-37.16,0
2009,360,2400,12/26/09,-36.59,0
2009,361,100,12/27/09,-35.32,0
2009,361,200,12/27/09,-34.11,0
2009,361,300,12/27/09,-33.35,0
2009,361,400,12/27/09,-33.13,0
2009,361,500,12/27/09,-33.11,0
2009,361,600,12/27/09,-32.85,0
2009,361,700,12/27/09,-32.51,0
2009,361,800,12/27/09,-32.43,0
2009,361,900,12/27/09,-32.28,0
2009,361,1000,12/27/09,-32.17,0
2009,361,1100,12/27/09,-32,0
2009,361,1200,12/27/09,-32.26,0
2009,361,1300,12/27/09,-32.1,0
2009,361,1400,12/27/09,-31.97,0
2009,361,1500,12/27/09,-32.05,0
2009,361,1600,12/27/09,-32.09,0
2009,361,1700,12/27/09,-31.88,0
2009,361,1800,12/27/09,-31.82,0
2009,361,1900,12/27/09,-32.13,0
2009,361,2000,12/27/09,-31.97,0
2009,361,2100,12/27/09,-31.89,0
2009,361,2200,12/27/09,-31.94,0
2009,361,2300,12/27/09,-32.06,0
2009,361,2400,12/27/09,-32.14,0
2009,362,100,12/28/09,-32.16,0
2009,362,200,12/28/09,-32.21,0
2009,362,300,12/28/09,-32.17,0
2009,362,400,12/28/09,-32.06,0
2009,362,500,12/28/09,-32.18,0
2009,362,600,12/28/09,-32.33,0
2009,362,700,12/28/09,-32.52,0
2009,362,800,12/28/09,-32.51,0
2009,362,900,12/28/09,-32.86,0
2009,362,1000,12/28/09,-32.92,0
2009,362,1100,12/28/09,-32.91,0
2009,362,1200,12/28/09,-33.16,0
2009,362,1300,12/28/09,-33.09,0
2009,362,1400,12/28/09,-33.3,0
2009,362,1500,12/28/09,-33.43,0
2009,362,1600,12/28/09,-33.45,0
2009,362,1700,12/28/09,-33.66,0
2009,362,1800,12/28/09,-33.37,0
2009,362,1900,12/28/09,-33.15,0
2009,362,2000,12/28/09,-33.16,0
2009,362,2100,12/28/09,-33.44,0
2009,362,2200,12/28/09,-33.47,0
2009,362,2300,12/28/09,-33.45,0
2009,362,2400,12/28/09,-33.4,0
2009,363,100,12/29/09,-33.38,0
2009,363,200,12/29/09,-33.44,0
2009,363,300,12/29/09,-33.66,0
2009,363,400,12/29/09,-33.98,0
2009,363,500,12/29/09,-34.12,0
2009,363,600,12/29/09,-34.13,0
2009,363,700,12/29/09,-34.29,0
2009,363,800,12/29/09,-34.44,0
2009,363,900,12/29/09,-34.58,0
2009,363,1000,12/29/09,-34.46,0
2009,363,1100,12/29/09,-34.15,0
2009,363,1200,12/29/09,-34.17,0
2009,363,1300,12/29/09,-34.2,0
2009,363,1400,12/29/09,-34.2,0
2009,363,1500,12/29/09,-34.25,0
2009,363,1600,12/29/09,-34.47,0
2009,363,1700,12/29/09,-34.59,0
2009,363,1800,12/29/09,-34.61,0
2009,363,1900,12/29/09,-34.61,0
2009,363,2000,12/29/09,-34.66,0
2009,363,2100,12/29/09,-34.83,0
2009,363,2200,12/29/09,-35.04,0
2009,363,2300,12/29/09,-35.14,0
2009,363,2400,12/29/09,-34.95,0
2009,364,100,12/30/09,-34.63,0
2009,364,200,12/30/09,-34.9,0
2009,364,300,12/30/09,-35.02,0
2009,364,400,12/30/09,-35.58,0
2009,364,500,12/30/09,-35.67,0
2009,364,600,12/30/09,-35.63,0
2009,364,700,12/30/09,-35.68,0
2009,364,800,12/30/09,-35.45,0
2009,364,900,12/30/09,-35.26,0
2009,364,1000,12/30/09,-35.28,0
2009,364,1100,12/30/09,-35.5,0
2009,364,1200,12/30/09,-35.72,0
2009,364,1300,12/30/09,-35.87,0
2009,364,1400,12/30/09,-36.01,0
2009,364,1500,12/30/09,-36.2,0
2009,364,1600,12/30/09,-35.94,0
2009,364,1700,12/30/09,-35.79,0
2009,364,1800,12/30/09,-35.41,0
2009,364,1900,12/30/09,-35.39,0
2009,364,2000,12/30/09,-44.5,0
2009,364,2100,12/30/09,-38.23,0
2009,364,2200,12/30/09,-37.15,0
2009,364,2300,12/30/09,-34.43,0
2009,364,2400,12/30/09,-34.08,0
2009,365,100,12/31/09,-34.85,0
2009,365,200,12/31/09,-35.79,0
2009,365,300,12/31/09,-35.94,0
2009,365,400,12/31/09,-36.47,0
2009,365,500,12/31/09,-37.01,0
2009,365,600,12/31/09,-36.93,0
2009,365,700,12/31/09,-37.37,0
2009,365,800,12/31/09,-37.69,0
2009,365,900,12/31/09,-38.1,0
2009,365,1000,12/31/09,-38.43,0
2009,365,1100,12/31/09,-38.55,0
2009,365,1200,12/31/09,-38.67,0
2009,365,1300,12/31/09,-38.86,0
2009,365,1400,12/31/09,-39.16,0
2009,365,1500,12/31/09,-39.45,0
2009,365,1600,12/31/09,-39.47,0
2009,365,1700,12/31/09,-39.25,0
2009,365,1800,12/31/09,-40.31,0
2009,365,1900,12/31/09,-40.53,0
2009,365,2000,12/31/09,-40.89,0
2009,365,2100,12/31/09,-40.92,0
2009,365,2200,12/31/09,-40.63,0
2009,365,2300,12/31/09,-40.91,0
2009,365,2400,12/31/09,-40.72,0
2010,1,100,1/1/10,-40.77,0
2010,1,200,1/1/10,-37.22,0
2010,1,300,1/1/10,-27.08,0
2010,1,400,1/1/10,-13.38,0
2010,1,500,1/1/10,-57.27,0
2010,1,600,1/1/10,-77.5,0
2010,1,700,1/1/10,-63.72,0
2010,1,800,1/1/10,-65.81,0
2010,1,900,1/1/10,-40.53,0
2010,1,1000,1/1/10,-2.291,0
2010,1,1100,1/1/10,2.812,0
2010,1,1200,1/1/10,3.673,0
2010,1,1300,1/1/10,5.377,0
2010,1,1400,1/1/10,7.33,0
2010,1,1500,1/1/10,-14.84,0
2010,1,1600,1/1/10,-12.9,0
2010,1,1700,1/1/10,26.71,0
2010,1,1800,1/1/10,28.25,0
2010,1,1900,1/1/10,21.57,0
2010,1,2000,1/1/10,-2.661,0
2010,1,2100,1/1/10,19.38,0
2010,1,2200,1/1/10,31.16,0
2010,1,2300,1/1/10,27.13,0
2010,1,2400,1/1/10,20.12,0
2010,2,100,1/2/10,6.963,0
2010,2,200,1/2/10,-9.07,0
2010,2,300,1/2/10,-23.92,0
2010,2,400,1/2/10,-31.86,0
2010,2,500,1/2/10,-35,0
2010,2,600,1/2/10,-36.12,0
2010,2,700,1/2/10,-36.41,0
2010,2,800,1/2/10,-36.75,0
2010,2,900,1/2/10,-37.27,0
2010,2,1000,1/2/10,-37.3,0
2010,2,1100,1/2/10,-37.68,0
2010,2,1200,1/2/10,-37.71,0
2010,2,1300,1/2/10,-37.88,0
2010,2,1400,1/2/10,-38,0
2010,2,1500,1/2/10,-38.07,0
2010,2,1600,1/2/10,-38.24,0
2010,2,1700,1/2/10,-37.62,0
2010,2,1800,1/2/10,-36.79,0
2010,2,1900,1/2/10,-11.51,0
2010,2,2000,1/2/10,-18.21,0
2010,2,2100,1/2/10,-22.82,0
2010,2,2200,1/2/10,-26.86,0
2010,2,2300,1/2/10,-32.71,0
2010,2,2400,1/2/10,-36.14,0
2010,3,100,1/3/10,-37.3,0
2010,3,200,1/3/10,-38.04,0
2010,3,300,1/3/10,-38.58,0
2010,3,400,1/3/10,-38.7,0
2010,3,500,1/3/10,-38.96,0
2010,3,600,1/3/10,-39.09,0
2010,3,700,1/3/10,-39.16,0
2010,3,800,1/3/10,-39.18,0
2010,3,900,1/3/10,-39.23,0
2010,3,1000,1/3/10,-39.15,0
2010,3,1100,1/3/10,-39.16,0
2010,3,1200,1/3/10,-39.08,0
2010,3,1300,1/3/10,-39.04,0
2010,3,1400,1/3/10,-38.99,0
2010,3,1500,1/3/10,-38.92,0
2010,3,1600,1/3/10,-38.8,0
2010,3,1700,1/3/10,-38.87,0
2010,3,1800,1/3/10,-39.01,0
2010,3,1900,1/3/10,-38.99,0
2010,3,2000,1/3/10,-38.97,0
2010,3,2100,1/3/10,-38.92,0
2010,3,2200,1/3/10,-38.65,0
2010,3,2300,1/3/10,-38.56,0
2010,3,2400,1/3/10,-38.46,0
2010,4,100,1/4/10,-38.38,0
2010,4,200,1/4/10,-38.36,0
2010,4,300,1/4/10,-38.46,0
2010,4,400,1/4/10,-38.55,0
2010,4,500,1/4/10,-38.46,0
2010,4,600,1/4/10,-38.63,0
2010,4,700,1/4/10,-38.6,0
2010,4,800,1/4/10,-38.31,0
2010,4,900,1/4/10,-38.12,0
2010,4,1000,1/4/10,-38.29,0
2010,4,1100,1/4/10,-38.36,0
2010,4,1200,1/4/10,-38.21,0
2010,4,1300,1/4/10,-38,0
2010,4,1400,1/4/10,-38.21,0
2010,4,1500,1/4/10,-38.24,0
2010,4,1600,1/4/10,-38.22,0
2010,4,1700,1/4/10,-38.02,0
2010,4,1800,1/4/10,-38.1,0
2010,4,1900,1/4/10,-38,0
2010,4,2000,1/4/10,-37.69,0
2010,4,2100,1/4/10,-37.81,0
2010,4,2200,1/4/10,-37.83,0
2010,4,2300,1/4/10,-37.71,0
2010,4,2400,1/4/10,-37.47,0
2010,5,100,1/5/10,-37.2,0
2010,5,200,1/5/10,-37.03,0
2010,5,300,1/5/10,-36.89,0
2010,5,400,1/5/10,-36.91,0
2010,5,500,1/5/10,-36.57,0
2010,5,600,1/5/10,-36.4,0
